"id","text","entropy","legalese","entities","flesch","overlap","classification1","classification2","classification3","classification4","classification5"
"F1715","This type of facilitated access, without minimum guarantees of certification or quality control, may allow the too rapid and extensive distribution of products that do not comply with the specifications of european regulations. In this case, public health may be jeopardized and the well being of consumers. of this product. In this way, in addition to the defense of public health, mechanisms of appeal or defense of the consumer rights. A clear and unequivocal identification in the ""nationality"" on the website or the origin of the product would benefit the perception of all the intervening parties, about who and how they are negotiating.",5.46981578242681,0.184466019417476,0.2,27.1045752427185,FALSE,NA,NA,NA,NA,NA
"F9263","It would be terrible for rice farmer (and consumer) in italy. I want to know where what i eat come from, and i prefer italian products.",4.16992500144231,0.153846153846154,1,73.2476923076923,FALSE,NA,NA,NA,NA,NA
"F13527","We import 40 containers per year with various types of plants including ficus, acer and ligustrum. Our company offers an income to our employees and to many others. Think of our suppliers in china and japan, logistics companies, trading companies, suppliers of added value and shops throughout europe. We understand that it is important that unwanted pests do not enter the european union via import. However, a complete ban on the 39 species on the list is, in our opinion, unnecessary and will have major consequences for our company and anyone who supplies or purchases this kind of products. The plants that we import are first inspected in the country of origin before they are transported/ shipped to the european union. After arrival in the european union the plants are inspected and during the period that the plants are in our greenhouse there are regular checks in our company. For certain species like acer there are additional measures in the country of origin such as long-term quarantine and destructive sampling before the product is exported. We believe the strict implementation of the above phytosanitary measures is the best solution and that the risk is minimized in this way. Best regards, fred mA 1/4llerm&m garden /jiamei garden europe bv.",6.43036536385951,0.196172248803828,0.909090909090909,41.1133660287082,FALSE,NA,NA,NA,NA,NA
"F237496","I believe this initiative stops the natural improvement of products. It will slow down the research and development and in long term decreases the technological advances of eu.",4.24792751344359,0.0357142857142857,0.5,44.575,TRUE,NA,NA,NA,NA,NA
"F13846","Pcs ornamental plant research is the dedicated practical research and extension centre for growers of ornamental plants, tree nursery and green management in belgium. We help companies in this economically highly valuable and export oriented sector to innovate towards a sustainable future. Trading plants between countries and continents does have a certain hazard as undesirable pests and diseases can hitchhike on these plants. The risk of this actually happening should be minimized with adequate control measures. However, the proposed complete ban on plant imports from december 2019 onwards will have a tremendous impact on the economically important ornamental plant sector in europe, with only a limited impact on the spread of pests and diseases. Many of the genera included in the abana list have been imported for more than 25 years into the eu (acer, ficus, cycas, ligustrum,a). This plants are imported as full grown plants, but also as young plants that are further grown within the eu or as tissue cultures destined to be grown as young plants within the eu. It is true that sufficient regulation is needed to ensure the safety of imports of these plants. We believe that adequate import regulation and control of parties importing into the eu would suffice to minimize the risk of undesired pest introductions as a trade network of trustworthy sources will develop.",6.52174471535549,0.171171171171171,0.444444444444444,38.1307657657658,TRUE,NA,NA,NA,NA,NA
"F7351","The proposed exemptionsa wording, applicability date and numbering for these exemptions, are coherent and consistent with the wording and numbering scheme used so far. The test & measurement coalition includes the seven leading companies in the category 9 industrial sector including agilent technologies, keysight technologies, anritsu, fluke corporation, keithley instruments, national instruments, and tektronix, representing roughly 60% of the global production of industrial test and measurement products. Additionally, some of our members have products belonging to categories 8 and 11. . Test & measurement coalition 17 october 2017 comments on the draft commission delegated directive amending, for the purposes of adapting to technical progress, annex iii to directive 2011/65/eu as regards the exemptions 6a, 6b, 6c, 7a, 7c, 18b, 24 and 34. The rohs annex iii exemptions are currently undergoing a review, which is only applicable to categories 1~7 & 10. The test & measurement coalition, representing cat. 9 industrial welcomes the european commissionas draft delegated directives relative to exemptions 6 (a), 6 (b), 6 (c), 7(a), 7(c), 24 and 34. The proposed exemptionsa wording, applicability date and numbering for these exemptions, are coherent and consistent with the wording and numbering scheme used so far. However, we have concern with the structure of the proposed text for exemption 18 (b).",6.13731897219204,0.233333333333333,3.25,20.8880716824645,FALSE,NA,NA,NA,NA,NA
"F6772","Regulating alleged unfair trading practices (utps) at eu level is not the right tool to address issues related to farmersa incomes, competitive position or ability to embrace future market challenges. We furthermore do not see added-value of further eu level regulation as all member states have basic regulation covering contractual relationships and a significant majority have adopted complementary schemes to address alleged utps, including enforcement provisions. On this basis, we would favour option 1 (status quo). We would see value in a non-regulatory framework (option 2) if the commission would take into account the role of the supply chain initiative (sci), its national platforms and other similar initiatives, in defining and promoting good trading practice across europe as part of it. We are strongly opposed to the suggested options 3 and 4 (regulatory options). Furthermore, we support transparency as a means to promote a better understanding of the functioning of the food supply chain but this has to take place in full compliance with competition law and avoid overburdening companies. We support a better organisation between farmers as a means to address fragmentation at farm level, but do not see value-sharing mechanisms as being the appropriate tool, nor this initiative, as an appropriate basis to achieve this objective.",6.63756982954378,0.194312796208531,0.714285714285714,22.276018957346,FALSE,NA,NA,NA,NA,NA
"F472643","In line with the existing contents and complementary to them, in the following some key elements that are considered important and should be better addressed in the inception impact assessment are listed, considering their high relevance for the european union. The key topicsin line with the atm master plan document, today, the amore autonomy and digitalizationa topic is considered a key factor that can significantly improve and enhance the existing and future overall atm system. The availability of new technologies in the domain of drones, that are entering in the air traffic, could be a real catalyst also in accelerating the evolution of the existing aircraft. A particular attention should be devoted to the possibility to perform single-pilot operations plus accommodation of increased traffic in highly congested terminals and at low/very low level altitudes in europe and worldwide. These are both aims to be pursued over the next years, and they are expected to bring added value and benefit for the public. This can only be feasible if a dedicated effort will be devoted in the horizon europe, addressing the challenges in a holistic way: the regulation, that will constitute a base for the new operations; the operational aspects; the development and maturation of the critical enabling technologies.",6.4383519529341,0.195238095238095,0.833333333333333,15.0014285714286,FALSE,NA,NA,NA,NA,NA
"F25244","Since the machinery directive is applied to a large number of consumer and industrial products, it is of the utmost importance that the revision will bring the requirements into line with the new legislative framework (nlf), clear up any ambiguities and take adequate account of technical progress in digitalization. Based on our experience operating according to the machinery directive during the past decade, we think that option 2 is most adequate to align the directive with the nlf. Please see detailed arguments in the position paper. Verband der TUV e.V. Nd oo TUV Datum 08. Feb. 2019 Position to the EU Commission s Inception Impact Assessment on the revision of the Machinery Directive VdTUV and its members welcome and support the EU Commission s initiative to revise the Machinery Directive 2006/42/EC. Since the Machinery Directive is applied to a large number of consumer and industrial products, it is of the utmost importance that the revision will bring the requirements into line with the New Legislative Framework (NLF), clear up any ambiguities and take adequate account of technical progress in digitalization. Based on our experience operating according to the Machinery Directive during the past decade, we think that option 2 is most adequate to align the Directive with the NLF with regard to the following changes in detail: We support the proposal for changes to its scope and definitions as well as a better and sharper definition of partly completed machinery.",6.00481840963984,0.214876033057851,2.28571428571429,25.1097623966942,TRUE,NA,NA,NA,NA,NA
"F1292133","Anonymized data can be anonymized, there are numerous studies that demonstrate this. Please contact me for references, i think this is not the place to list them here. I believe that this is a technical-scientific barrier that this legislative proposal cannot overcome. Citizens cannot oppose the collection of data by public institutions essential for the functioning of the state, such as anaf and the evidence of persons in romania. If these institutions make the data public, it means that citizens' data can be used by entities without the citizen's consent. Data from aspects of the citizen's daily life may be used by third parties for purposes that the citizen opposes. Even if the data are anonymized, the citizen is obliged, in this situation, to support with his data a cause with which he does not agree. I believe that this is an ethical barrier that this legislative proposal cannot overcome. The re-use of data collected by public institutions is a very useful tool but for the reasons listed above i believe that there should be a strict control that can only be ensured within public institutions. Once the data leaves the ""perimeter"" of public institutions, ethical, technical and scientific issues arise.",6.0446974788453,0.123152709359606,0.2,39.9516822660099,FALSE,NA,NA,NA,NA,NA
"F472020","Article 20: 3. Please delete ""where possible"". The 2017/745 article 17 gives no option: ""the name and address of the manufacturer of the original single-use device shall no longer appear on the label.",4.00488616409184,0.171428571428571,1.33333333333333,59.6333333333334,FALSE,NA,NA,NA,NA,NA
"F2786229","Our feedback and proposals below identify loopholes which can still be closed in order to further inhibit illegal shipments while facilitating legal shipments of waste for reuse, recycling and recovery within the eu. In our view, policy option 1 does not go far enough to address the issue of illegal shipments of waste both within the eu and to third countries. Municipal waste europe is aligned with and fully supports all of the objectives outlined in the introduction (pages 7, 8, 9) to the proposal for the revision of the waste shipments regulation. (Objective 1: facilitate shipments within the eu, in particular to align the wsr with circular economy objectives, objective 2: guarantee that waste exported from the eu is managed in an environmentally sound manner, objective 3: better address illegal shipments of waste within and from and to the eu). Commission proposalas description of option 4: in view of the above we consider that the combination of the targeted and structural changes chosen would result in a balanced approach in terms of effectiveness (achievement of the objectives) and efficiency (cost- effectiveness). It aims to ensure that this regulation can facilitate intra-eu shipments in line with the circular economy objectives, support the euas objective to stop exporting its waste challenges to third countries, and contribute to better addressing illegal shipments of waste without risking excessive costs or disruption.",6.25850600332461,0.200873362445415,1.42857142857143,18.8451783114993,FALSE,NA,NA,NA,NA,NA
"F463395","The industry produces 3 million tonnes of plastic pipes per year and employs 40. 000 people in total. We are deeply concerned about the suggested inclusion of adca in the annex xiv of regulation 1907/2006. It will impact our industry hard. In our industry adca is used to foam pipes or individual layers of the pipes, used for typically sewer or storm water purposes. A survey in our industry concluded that the alternative to use adca will be not to foam at all. The adca-alternatives are not efficient enough and does not provide the processability needed. The stop for using the foam technology in our products will result in heavier and more expensive products as well as the environmental footprint will increase. Furthermore, the handling and installation of the products will be more difficult. Finally, the listing of adca will open a door for import of foamed products from outside of europe, eg. Turkey who has a powerful plastic pipe industry. Annex xiv listing for adca is an overkill and not a suitable option. Adca should not be listed as an svhc as it cannot be considered to meet the criterias. With all uses of adca being at an industrial level, we believe that alternative policy measures should be considered to increase ongoing efforts to minimize exposure in the workplace.",6.35741890603359,0.148648648648649,0.571428571428571,48.8830041580042,FALSE,NA,NA,NA,NA,NA
"F8824","We have made general comments here in the expectation that a focussed and researched consultation will be available for more detailed comment. The inception document appears to be focussed more on single-use plastic items than on aldfg, the content for which is lacking in detail. We feel it is imperative that the impact assessment addresses aldfg fully and comprehensively, making clear the risks it poses, the harm caused to marine life and the economic losses to the fishing and shipping industries. We note the lack of reference in this document to primary and secondary microplastics - microbaeds in cosmetics could be considered a source of single-use plastic and secondary microplastics are generated through degradation of single-use plastic, therefore we feel consideration should be given to include these in the impact asessment. We also note that there is no reference to the roles that rivers and waterways play in plastic pollution and feel that their inclusion should also be considered. We would like to see a much greater emphasis on the importance of education and awareness-raising as part of the circular economy as these are the strongest contributors to changing public perception and behaviours. We believe that education rather than financial incentivisation to fishermen to collect ghost nets or other aldfg from the oceans is more sustainable long-term, but that fisherment should not be charged for landing aldfg waste collected at sea in the course of their fishing activities.",6.66913004707602,0.152892561983471,0.285714285714286,29.4631818181818,FALSE,NA,NA,NA,NA,NA
"F7658","European citizens have shown that they get organized to have their say in the debate around water. The public participation process for this fitness check cannot ignore them and do abusiness as usuala through stake holder meetings in brussels dominated by business lobbyist. The scope of the fitness check cannot just look at the economic and technological aspects of the water framework directive and the flood directive. It also needs to look at the social, environmental or sanitary aspects. And it should take into account citizenas demands of broadening the scope of eu water legislation to finally introduce the human right to water and sanitation.",5.59342908831172,0.123809523809524,0.4,38.88,FALSE,NA,NA,NA,NA,NA
"F15396","The assumption of using vsdas will increase efficiency is only effective if the system being driven has been analysed. Using a vsd for example a pump operating head and flow rate is only effective if the correct pump type and size is selected for the load. Therefore, while the statement of increase of efficiency by using vsdas is assumed it need qualifying with further overall system analysis and correct selection of motor and related equipment e. g. pump fan . Also, it needs stating that this is all assumed that optimum loading points are used. In service things get relocated and loads changed so any assumption of efficiency may be incorrect as time passes in service. It therefore seems logical that any repair is cross referenced with iec 60034-23 or equivalent and the need to identify complete system operating efficiencies not just the prime mover. Related to the general description i feel some sort of reference or exemption for specialist location e. g. Ex, aerospace etc. should be clear. There is a comment about submersible but there are others stated in the iec repair standard that also needs cross referencing. It is implied that in in some cases the continuation of dol is valid but in some situations the use of vsd is as a soft starter not as a control of variable load so motors operating at a constant load point may still have savings on supply system cost and assumed available kva by using soft starters .",6.701699446342,0.125,0.444444444444444,43.5057419354839,FALSE,NA,NA,NA,NA,NA
"F240094","I would like to point out that i find incredible value in the ability to install a customizable os on my routers such as openwrt, and this being outlawed would interfere with my ability to configure my networking the way i need.",4.48385618977473,0.0476190476190476,0,29.2478571428572,FALSE,NA,NA,NA,NA,NA
"F15749","V. we represent the interests of more than 420 mostly small and medium-sized companies in the wood packaging industry. The members of the hpe are suppliers of pallets, packaging materials, cable drums, trays and wooden chip baskets as well as service providers from the fields of packaging, container storage and logistics as well as products and services related to packaging materials made of wood. In general, hpe supports the eu-wide harmonization of measures to protect plants and control pest tourism. However, opposes any measures to be taken undermining this principle. Ispm 15 standard is broadly recognized an appreciated. Therefore, we respectfully urge the legislators to assure an equal implementation and control of this ippc ruleset at least among the eu-28 as well as to make a strong international commitment on that. Taking this elementary exigency into account hpe does not support prolonging the ispm 15 heat treatment process with its worldwide recognition from the standardized 30 minutes to 40 minutes as now recommended in the draft amendment of the annexes to council directive 2000/29/ec, especially as foreseen in annex iv part a section i point 1. 8 (b) as well as 1. 9 (see draft pages 5.",6.59289994262657,0.158415841584158,0.875,35.5677722772278,TRUE,NA,NA,NA,NA,NA
"F10059","The judges are using the system to impose a particular political option, with absolutely no respect for human rights, the principles of democracy, or even the laws they claim to apply. At this moment, judge llarena in supreme court is keeping in jail before trial four politicians and civil activists, and has made public that he will jail other politicians now in exile, to impede that these people access to power in catalonia after winning the elections held in december 21st. To begin with, the spanish supreme court is judging these people thanks to a lie, because they should be judged by the catalan supreme court. This is no democracy. This is no justice. This is simply an abuse. 2) these judges can fight against the basis of democracy from their courts because they have no fear of the highest court, the tribunal constitucional (tc). The tc is the keystone the pp has used to pervert the whole system against the democratic principles. The tc is doing things like imposing fines to catalan politicians (punishment with no possibility for appeal!), dictating resolutions on questions nobody has asked for, and advancing that catalan president puigdemont cannot be elected at the catalan parlament without permission from the supreme court. 3) the political bias of the higher courts permeates frequently down to the lower instances, playing against the catalan rights.",6.49689855545056,0.079295154185022,1,37.1586040748899,FALSE,NA,NA,NA,NA,NA
"F386","Article 12 a annual quarterly capacity auctions: we welcome the modification to conduct four annual quarterly auctions. This proposal creates more opportunities and flexibility for the customers. Article 19 a bundled capacity products: the term abundled capacity producta is misleading as it might imply that a bundled capacity product in terms of one single transport contract instead of, as actually the case, at least two transport contracts containing corresponding amounts of capacity would exist. The regulation in nc cam only describes how capacity products shall be offered in a joint manner, namely in a bundled auction. When reading the nc cam the terms abundled capacity producta or abundled capacitya must unambiguously be understood in a sense that two individual capacity products, i. e. Entry and the corresponding exit capacity at one interconnection point, are allocated by the involved tsos in a joint manner, meaning in one auction. This means that the participation in a bundled auction will always result in two separate contracts. Article 20 a alignment of terms and conditions for bundled capacity products: whether capacity was allocated via a bundled allocation or not, should not be and is of no relevance with regards to harmonisation of transport contracts. Also capacity allocated via an unbundled allocation mechanism results into transport contracts.",5.98358154895134,0.263157894736842,1.75,20.1362147793727,TRUE,NA,NA,NA,NA,NA
"F466553","Fruitvegetableseuropeas members are national and regional federations and associations (mainly po and apo) and companies from the main european producing countries (france, germany, greece, italy, poland, portugal and spain. Fruitvegetableseuropeas direct members account for more than 4,500 companies. We appreciate the possibility to comment on the draft delegated regulation establishing the list of priority pests. The european plant health legislation has a direct impact on the european fruit and vegetables producers. In agreement with article 6(2) of the regulation (eu) 2016/2031 on protective measures against pests of plants, the european commission has been tasked by the council and european parliament to establish a list of union quarantine pests which qualify as priority pests. The prioritisation is based on the severity of the economic, social and environmental impact that these pests can cause in the union territory. Pursuant to article 31 of regulation (ec) no 178/2002, the directorate-general of health and food safety (dg sante) of the european commission requested efsa for technical assistance in the field of plant health as regards a list of regulated harmful organisms qualifying as priority pests under regulation (eu) 2016/2031. In this context, efsa elaborated a report on the methodology applied by efsa to provide a quantitative assessment of pestarelated criteria required to rank candidate priority pests as defined by regulation (eu) 2016/2031) providing technical and scientific data related to 28 candidate priority pests, in particular: (i) the potential host range and distribution of each of these pests in the union territory at the level of nuts2 regions; (ii) parameters quantifying the potential consequences of these pests, e. g. crop losses in terms of yield and quality, rate of spread and time to detection.",6.6239886938401,0.244755244755245,3,9.03965909090911,TRUE,NA,NA,NA,NA,NA
"F473648","4. Reference to other sections? If there is only reference to other sectors ""if appropriate sections 8 and 13 shall be referred to. ""When you are reading the sds to get to know the chemical you will read all sections. In case of an accident are you interested in oel and dnel/pnec values and waste codes.",4.87914337402601,0.12280701754386,0.75,75.0429473684211,FALSE,NA,NA,NA,NA,NA
"F15301","Eurocommerce welcomes, that the european commission has proposed to use in article 4 about the obligation of the dealers the wording abears the labela to provide retailers and wholesalers flexibility to use other measures (e. g. to hang a printed paper label onto the product) than sticking or gluing to display the energy label on top or on the front of the product. While the flexibility is welcome, the wording abears the labela is ambiguous enough for it to be wrongly translated/interpreted. Therefore we would like to ask the european commission to further clarify this point in the frequently asked questions on the energy labelling regulation and its delegated acts. The frequently asked questions could for example state that retailers and wholesalers comply with article 4 when the label is clearly visible and either hung, fixed to the price tag, looped around or glued to the appliance.",5.8490992192664,0.189189189189189,1.25,26.9462162162162,FALSE,NA,NA,NA,NA,NA
"F3244664","Reducing emissions is a critical step for the sustainability of the gas industry and ensuring safe operations and limiting ghg emissions is at the core of our action as gas distribution system operators (dso). The proposal goes in the right direction when modelling its action on the existing ogmp initiative. Still, it introduces provisions needing further clarification or inconsistent with the reality of gas dsos, the cost of which is not outbalanced by the potential benefits. The first elements needing clarification is the entry into force. While being self-executing, the regulation requires member states to establish the competent authorities responsible for monitoring and enforcing its application and nras to define the framework allowing regulated entities to recover the costs associated to its execution. Such steps are to be completed before operators are held liable for any infringement. Also, the availability of independent verifiers must be ensured before the entry into force. In this view the option to rely on internal experts should be considered, provided they are certified by the competent authority. With regards to the technical part of the regulation, a stricter coordination and mirroring of ogmpas procedures is necessary for data consistency and efficiency. Gas industry is making a significant effort in defining tgds, reporting methodologies and templates under the supervision of unep and with the validation of the imeo.",6.6819463833681,0.20627802690583,0.1,18.4148497757848,FALSE,NA,NA,NA,NA,NA
"F10260","Besides, we would like to remind that the european union and the member states have signed and ratified the united nations convention on the rights of persons with disabilities, and are engaged to: ensure to persons with disabilities access, on an equal basis with others, to the physical environment, to transportation, to information and communications, including information and communications technologies and systems (article 9). promote the availability, knowledge and use of assistive devices and technologies, designed for persons with disabilities, as they relate to habilitation and rehabilitation (article 26). ensure equal access by persons with disabilities to appropriate and affordable services, devices and other assistance for disability related need (article 28). So, in order to face the planned reform, we would like to urge legislators to take into consideration the following: . As we have mentioned before, specifically exclude from the application of the general tax rate of those vehicles, different from invalid carriages, which are destinated to transport people with reduced mobility, as well as the repair and adaptation services related to such vehicles. . Clarify subcode 47. 00. 75 (retail trade services of medical and orthopaedic goods), in order to give legal security to its application taking into account that by their characteristics, products related to disability in its broader sense, as disability is diverse and there are a wide range specific products, must apply reduced tax rates. .",6.65117934553,0.263157894736842,1.14285714285714,0,TRUE,NA,NA,NA,NA,NA
"F7691","In the roadmap it is stated, awater is essential for many economic activities and for the environmenta. Fooddrinkeurope would like to reiterate the importance of this statement for the manufacturing of foods. Chlorination of potable water used in food processing plays an essential role in the control of microbial, viral or parasitic pathogens and limits the occurrence of foodborne diseases. We particularly welcome the recognition in the roadmap of an aintegrated assessment looking, inter alia, at the interplay of water with other policies, which started in mid-2017, as this is critical to ensure the setting of appropriate food related risk management measures, related to the eventual presence of chlorate in food resulting from the use of drinking water in food production. The refit stakeholder platform requests proportionate risk management measures regarding the presence of chlorate in food, for details see: . fully supports the comments made by sne (specialised nutrition europe) being a member of fooddrinkeurope we are looking forward to further discussions. . Food additives & contaminants: part a issn: 1944-0049 (print) 1944-0057 (online) journal homepage: . Why chlorate occurs in potable water and processed foods: a critical assessment and challenges faced by the food industry beate kettlitz, gabriella kemendi, nigel thorgrimsson, nele cattoor, ludovica verzegnassi, yves le bail-collet, farai maphosa, aurA(C)lie perrichet, birgit christall & richard h.",6.73633410278774,0.201834862385321,1.5,15.7268348623853,FALSE,NA,NA,NA,NA,NA
"F472587","In order to decarbonise the european energy system in the quickest and most cost-effective manner, the eu will have to make use of all available technologies and energy carriers. Entsog members therefore believe it will be necessary to develop a hybrid approach for the total energy mix (i. e. one based on an interlinked gas and electricity system) in order to meet decarbonisation targets: in practice, it will be essential to adopt a holistic system view and take into account decarbonisation options based on both electrons and molecules. The energy transition should also be technology-neutral in order to incentivise the most efficient, sustainable options in the long run, as well as the all-important initial steps to develop a clean hydrogen sector that will help to decarbonise the energy system. aClean hydrogen technologiesa should cover electrolysis and all close-to-zero-carbon technologies used to produce hydrogen (like: pyrolysis, steam methane reforming with ccs). We find that support to facilitate early deployment of technologies and related infrastructure is important. In this regard, we would highlight the role that natural gas transportation infrastructure (both transmission and distribution) can play in facilitating the development of the hydrogen sector. Tsos can also play a vital role in the development and application of hydrogen in sectors such as energy, transport and industry e. g. by contributing to the development of technical, regulatory and legal arrangements that could facilitate further development and implementation of hydrogen systems, including appropriate harmonisation of future admixture blends.",6.68975038617932,0.164,0.571428571428571,6.79940000000002,FALSE,NA,NA,NA,NA,NA
"F1363758","The document attached provides recommendations for strengthening the proposal and reaching this long-term aim. December 2020 in 2019, the european commission came forward with its european green deal, acknowledging the need to address the most pressing environmental problems that the eu and world are faced with. The proposal by the commission for an 8th environment action programme1 (8th eap) aims to build on the european green deal. It tries to set out the direction for eu environmental and climate policy action until 2030. However, as it stands the 8th eap proposal lacks the overall ambition and forward-looking actions to tackle environmental degradation and achieve the euas long-term aim of aliving well, within the means of our planeta. Worryingly, the 8th eap proposal by the european commission tries to put forward the non- established concept of aregenerative growtha as a new economic model for the eu. This concept seems to rely heavily on conventional models of economic growth and continues to be far removed from balancing social, environmental and economic sustainability. Instead, the 8th eap should help trigger a shift towards an eu asustainable wellbeing economya, combining prosperity with the possibility of social progress within planetary boundaries as defined by the 2030 agenda for sustainable development.",6.36512489977318,0.201923076923077,1.875,23.4469230769231,FALSE,NA,NA,NA,NA,NA
"F1656846","Position paper 8. 2. 2021 proposal for a data governance act (com(2020) 767 final) csc a it center for science ltd. Csc welcomes the commissionas proposal for a data governance act (dga) and considers it a useful framework for enhanced data sharing in europe. Csc is particularly pleased to note that good practices for managing and fostering re-use of research data, as crystallised in the fair principles, are utilised as a source for inspiration of the dga. Csc also appreciates the new definition of data introduced in the proposal as it promotes a comprehensive view on the nature of data and offers possibilities for semantically interoperable regulation. It is crucial to focus on the easy accessibility and usability of data across businesses, sectors, research disciplines and fields of administration. Csc supports the commissionas approach to not try and regulate all aspects of data management by detailed top-down regulation but rather by supporting the development of common practices in a bottom-up process (e. g. via the european data innovation board). Transparency should be the guiding principle in defining the practices on, for example, how the level of trust, data protection and data security are evaluated and monitored. As to the european data innovation board, it is good that references to the european interoperability framework, core vocabularies and cef building blocks are made in recital 41.",6.42943137562693,0.180616740088106,1.375,22.842373959863,FALSE,NA,NA,NA,NA,NA
"F470660","Six years after the entry into force of this regulation, the cre is keen on sharing its experience in terms of interpretation of the text within aceras infrastructure working groups, of selection of projects of common interest (pci) and decisions of cross-border cost allocation (cbca). In general, the cre sees the ten-e guidelines as an adequate framework for selecting and supporting strategical infrastructure projects based on shared, transparent and objective criteria. This ambition is reflected by the growing role of the tools elaborated by the european networks of transmission system operators for electricity and gas (entsos), which aim at calculating the socio-economic value of projects. However, recurrent debates have underlined several issues that arise at various stages of the process: from scenario development, assessment of infrastructure needs, network of reference and calculation of costs and benefits, to project assessment and regulatory treatment. Consequently, the cre would like to highlight several challenges that should be addressed to enhance the effectiveness and coherence of the ten-e guidelines: . Given the key role of the ten-e guidelines in designing the future of the european energy infrastructure, it is critical that the modelling tools supporting this process provide accurate pictures of the future energy system configuration and needs.",6.46246056607247,0.211538461538462,1,13.8367948717949,FALSE,NA,NA,NA,NA,NA
"F2677389","The ecas assumption of a gender pay gap in the eu of 14% seems excessive. We believe it refers to the unadjusted pay gap, which does not consider differences in the derivation of pay differentials i. e. the type of job, experience, qualifications and the poorer access opportunities for women for certain occupations or career stages. The proposal does not foresee the special treatment for collective bargaining/ agreements. This specificity should be recognised as in number of eu member states collective agreements are binding and are aimed to ensure variety of labour rights (legal minimum), including those according to which employees are remunerated irrespective of gender. Article 2 (scope) collective agreements ideally should be excluded from the scope/ parts of the directive. Negotiated on a parity basis, they ensure employees are remunerated irrespective of gender. As they ensure a non-discriminatory pay system, there is no need for objective criteria to evaluate work of equal value or for further instruments to create wage transparency. Article 4(equal work and work of equal value) the requirements for the assessment of equal work or work of equal value do not consider the diversity of company activities. It is unclear what requirements are placed on indicators that may indicate presumed discrimination.",6.37932788509003,0.235576923076923,0.5,27.1926068376069,FALSE,NA,NA,NA,NA,NA
"F17799","The studies on rats in the mid-1990s were contradictory in themselves and already obviously questionable in the structure of the experiments. The classification proposal suggests that titanium dioxide is more dangerous than other substances which are also dangerous in dust form. However, there is no basis for this. Rather, as with many other substances, inhalation of the dust must be avoided. The more logical option would be no classification. Instead, the dust limits at the workplace should be harmonised at eu level. This proposal is a workable solution from the industry's point of view.",5.39940100355441,0.147368421052632,0.142857142857143,43.4515789473684,FALSE,NA,NA,NA,NA,NA
"F18239","These should be regulated in a different way. 2. All white paints should not be classified with clp, as titanium dioxide dust is bound by the paint and therefore you will not be affected by it. 3. When white paints are used for spraying, the titanium dioxide dust will still be bound by the paint, so you will not be affected by it either. 4. Dried paint from e. g. machines, windows, etc. cannot be hazardous waste as titanium dioxide dust will not be present a it is still bound in the paint.",4.97377043452164,0.0326086956521739,0.666666666666667,73.9515217391304,FALSE,NA,NA,NA,NA,NA
"F6891","Since 2003, the landscape of the livestock sector has dramatically changed, with challenges of key importance such as the fight against antimicrobial resistance, climate change or animal welfare at the forefront and it is perfectly legitimate to evaluate the extent to which the legal framework regarding the authorization and placing on the market and use of feed additives is robust enough to encourage innovation and support investments to make new tools available to the feed chain to address these challenges. The eu commission roadmap provides an exhaustive overview of the key elements of the feed additives legislation that worth an evaluation. However, we believe that it should be further clarify that the evaluation will not only focus on feed additives but also on premixtures, in particular as far as labelling and placing on the market are concerned. We also believe that the extent to which the authorization procedure has facilitated access to innovative feed additives for minor species should also fall in the scope of the evaluation. This would in particular be relevant in the context of the eu guidelines for the sustainable development of aquaculture in the eu released in 2013. In terms of priorities, beyond the authorization procedure which is a major element of regulation (ec) no 1831/2003, fefac would consider labelling rules as a major item for assessment, in particular the consistency of these rules with those established for compound feed under regulation (ec) no 7676/2209.",6.32059421543349,0.153526970954357,1.33333333333333,16.5239246196404,FALSE,NA,NA,NA,NA,NA
"F2665614","Getting the balance right in ensuring that obligations drive policy outcomes, while allowing ai innovators sufficient flexibility in meeting those obligations, is going to be critical. Especially the ethical requirements will drive forward trust and sustainable use of ai solutions. Ai one of the key technologies for reforming the european industry as ai-driven analysis and optimization tools can easily be implemented to any process of which data is available. Ai plays a major role in making energy-consuming processes green. Use cases for ai can be numerous and it is essential to concentrate on regulation on truly horizontal issues, that are good software development practices. Ai is software but the proposed definition covers not only ai, but basically all software. The proposal sets horizontal ai regime on top of harmonised nlf eu law. This structure brings along risk to cohesion of eu requirements. At least, this is an issue that needs close coordination from the commission and close cooperation with the industries. Scope is set so that societally important use cases (annex iii) and ai-driven safety components and stand-alone ai products meant in the nlf framework are regarded being high-risk use cases. General requirements of the chapter ii are quite well oriented with the process of development of ai systems.",6.56664642029269,0.158878504672897,0.363636363636364,36.4690101954121,FALSE,NA,NA,NA,NA,NA
